#Gene systematic ID	dummy1	dummy2	FYPO ID
SPAC1093.06c			FYPO:0004101
SPAC1093.06c			FYPO:0006518
SPAC1093.06c			FYPO:0001368
SPAC1093.06c			FYPO:0004097
SPAC1093.06c			FYPO:0003834
SPAC1093.06c			FYPO:0007553
SPAC1093.06c			FYPO:0007276
SPAC1093.06c			FYPO:0006259
SPAC1093.06c			FYPO:0003790
SPAC1093.06c			FYPO:0004764
SPAC1093.06c			FYPO:0005342
SPAC1093.06c			FYPO:0000590
SPAC1093.06c			FYPO:0002060
SPAC1093.06c			FYPO:0002177
SPAC12B10.14c			FYPO:0000151
SPCC4B3.02c			FYPO:0000151
SPCC4B3.02c			FYPO:0000478
SPAC13F5.07c			FYPO:0000785
SPAC13F5.07c			FYPO:0002060
SPAC13F5.07c			FYPO:0002177
SPAC4F10.07c			FYPO:0001645
SPCC1672.06c			FYPO:0005484
SPCC1672.06c			FYPO:0005486
SPAC1250.04c			FYPO:0000251
SPAC1250.04c			FYPO:0000684
SPAC1250.04c			FYPO:0004371
SPAC1250.04c			FYPO:0006012
SPAC1250.04c			FYPO:0002060
SPAC1250.04c			FYPO:0002177
SPBC31F10.05			FYPO:0000121
SPAC1782.09c			FYPO:0004736
SPAC1782.09c			FYPO:0001972
SPAC1782.09c			FYPO:0000141
SPAC1782.09c			FYPO:0000676
SPAC1782.09c			FYPO:0003066
SPAC1782.09c			FYPO:0003838
SPAC1782.09c			FYPO:0004412
SPAC1782.09c			FYPO:0001875
SPAC1782.09c			FYPO:0000082
SPAC1782.09c			FYPO:0005957
SPAC1782.09c			FYPO:0002902
SPAC1782.09c			FYPO:0004357
SPAC1782.09c			FYPO:0004332
SPAC1782.09c			FYPO:0000639
SPAC1782.09c			FYPO:0004319
SPAC1782.09c			FYPO:0005955
SPAC1782.09c			FYPO:0001043
SPAC1782.09c			FYPO:0001840
SPAC1782.09c			FYPO:0000836
SPAC1782.09c			FYPO:0004355
SPAC1782.09c			FYPO:0004112
SPAC1782.09c			FYPO:0002648
SPAC1782.09c			FYPO:0004353
SPAC1782.09c			FYPO:0001038
SPAC1782.09c			FYPO:0000252
SPAC1782.09c			FYPO:0007391
SPAC1782.09c			FYPO:0003825
SPAC1782.09c			FYPO:0001390
SPAC1782.09c			FYPO:0001368
SPAC1782.09c			FYPO:0000674
SPAC1782.09c			FYPO:0002141
SPAC1782.09c			FYPO:0001164
SPAC1782.09c			FYPO:0003563
SPAC1782.09c			FYPO:0003798
SPAC1782.09c			FYPO:0004329
SPAC1782.09c			FYPO:0004330
SPAC1782.09c			FYPO:0002070
SPAC1782.09c			FYPO:0007893
SPAC1782.09c			FYPO:0002559
SPAC1782.09c			FYPO:0002901
SPAC1782.09c			FYPO:0004082
SPAC1782.09c			FYPO:0001903
SPAC1782.09c			FYPO:0000590
SPAC1782.09c			FYPO:0001904
SPAC1782.09c			FYPO:0004471
SPAC1782.09c			FYPO:0003840
SPAC1782.09c			FYPO:0000107
SPAC1782.09c			FYPO:0002526
SPAC1782.09c			FYPO:0000086
SPAC1782.09c			FYPO:0000091
SPAC1782.09c			FYPO:0003245
SPAC1782.09c			FYPO:0000648
SPAC1782.09c			FYPO:0006822
SPAC1782.09c			FYPO:0002060
SPAPB24D3.09c			FYPO:0003849
SPAPB24D3.09c			FYPO:0003852
SPAPB24D3.09c			FYPO:0000979
SPAPB24D3.09c			FYPO:0003851
SPAPB24D3.09c			FYPO:0003850
SPAPB24D3.09c			FYPO:0003719
SPAPB24D3.09c			FYPO:0000327
SPAPB24D3.09c			FYPO:0002237
SPAPB24D3.09c			FYPO:0002060
SPAPB24D3.09c			FYPO:0002177
SPCC1281.06c			FYPO:0002151
SPCC1281.06c			FYPO:0002061
SPBC21.06c			FYPO:0001294
SPBC21.06c			FYPO:0001368
SPBC354.05c			FYPO:0001668
SPBC146.13c			FYPO:0006121
SPBC146.13c			FYPO:0003208
SPBC146.13c			FYPO:0002442
SPAC3F10.04			FYPO:0005883
SPAC3F10.04			FYPO:0000249
SPAC3F10.04			FYPO:0000684
SPAC3F10.04			FYPO:0001570
SPAC3F10.04			FYPO:0003270
SPAC3F10.04			FYPO:0005882
SPAC3F10.04			FYPO:0002061
SPAC3F10.04			FYPO:0000245
SPAC3F10.04			FYPO:0001753
SPAC3F10.04			FYPO:0001437
SPAC3F10.04			FYPO:0003506
SPAC3F10.04			FYPO:0001164
SPAC3F10.04			FYPO:0005884
SPAC3F10.04			FYPO:0001691
SPAC3F10.04			FYPO:0005881
SPAC3F10.04			FYPO:0000067
SPAC3F10.04			FYPO:0003824
SPAC3F10.04			FYPO:0002634
SPAC3F10.04			FYPO:0000093
SPAC3F10.04			FYPO:0000096
SPAC3F10.04			FYPO:0000087
SPAC3F10.04			FYPO:0000108
SPAC3F10.04			FYPO:0001234
SPAC3F10.04			FYPO:0002060
SPAC3F10.04			FYPO:0002177
SPBC56F2.07c			FYPO:0000311
SPBC56F2.07c			FYPO:0002151
SPBC56F2.07c			FYPO:0002061
SPBC428.08c			FYPO:0006845
SPAC24H6.05			FYPO:0001962
SPAC1F5.04c			FYPO:0002911
SPAC31G5.18c			FYPO:0001422
SPAC24B11.11c			FYPO:0003440
SPCC965.05c			FYPO:0006518
SPCC965.05c			FYPO:0000245
SPCC965.05c			FYPO:0007553
SPCC965.05c			FYPO:0002060
SPCC965.05c			FYPO:0002177
SPBC11B10.10c			FYPO:0005318
SPAC3G9.10c			FYPO:0004811
SPAC3G9.10c			FYPO:0003700
SPAC3G9.10c			FYPO:0003049
SPAC3G9.10c			FYPO:0001234
SPBC6B1.08c			FYPO:0000658
SPBPB2B2.16c			FYPO:0000059
SPBPB2B2.16c			FYPO:0001122
SPBPB2B2.16c			FYPO:0002060
SPBPB2B2.16c			FYPO:0002104
SPBC19G7.09			FYPO:0007533
SPBC2G2.01c			FYPO:0003625
SPBC2G2.01c			FYPO:0000229
SPBC2G2.01c			FYPO:0001407
SPBC2G2.01c			FYPO:0001738
SPBC2G2.01c			FYPO:0000158
SPBC2G2.01c			FYPO:0006012
SPBC2G2.01c			FYPO:0000651
SPBC2G2.01c			FYPO:0000650
SPBC2G2.01c			FYPO:0000245
SPBC2G2.01c			FYPO:0001383
SPBC2G2.01c			FYPO:0001164
SPBC2G2.01c			FYPO:0000411
SPBC2G2.01c			FYPO:0000673
SPBC2G2.01c			FYPO:0000088
SPBC2G2.01c			FYPO:0002060
SPBC2G2.01c			FYPO:0002177
SPBC557.02c			FYPO:0001098
SPBC557.02c			FYPO:0002060
SPBC557.02c			FYPO:0002177
SPBC21B10.08c			FYPO:0002060
SPBC21B10.08c			FYPO:0002177
SPCC645.05c			FYPO:0002177
SPBC660.08			FYPO:0000051
SPBC2G2.09c			FYPO:0003615
SPAC589.05c			FYPO:0003427
SPAC589.05c			FYPO:0003480
SPAC589.05c			FYPO:0000022
SPAC589.05c			FYPO:0002060
SPAC589.05c			FYPO:0002177
SPAC1565.01			FYPO:0000684
SPAC1565.01			FYPO:0000022
SPAC1565.01			FYPO:0001234
SPAC1565.01			FYPO:0002060
SPAC1565.01			FYPO:0002177
SPAC23E2.02			FYPO:0001424
SPAC23E2.02			FYPO:0002061
SPAC821.07c			FYPO:0001407
SPAC821.07c			FYPO:0001492
SPAC19G12.08			FYPO:0000245
SPAC19G12.08			FYPO:0002620
SPAC19G12.08			FYPO:0001098
SPAC19G12.08			FYPO:0004325
SPAC19G12.08			FYPO:0006680
SPAC19G12.08			FYPO:0000096
SPAC19G12.08			FYPO:0000085
SPAC19G12.08			FYPO:0000088
SPAC19G12.08			FYPO:0000271
SPAC19G12.08			FYPO:0002617
SPAC19G12.08			FYPO:0005252
SPAC19G12.08			FYPO:0000115
SPAC19G12.08			FYPO:0002060
SPAC19G12.08			FYPO:0002177
SPAC458.06			FYPO:0004670
SPAC458.06			FYPO:0000380
SPAC458.06			FYPO:0000708
SPAC458.06			FYPO:0002616
SPAC458.06			FYPO:0000245
SPAC458.06			FYPO:0001701
SPAC458.06			FYPO:0006930
SPAC458.06			FYPO:0001457
SPAC458.06			FYPO:0002060
SPAC458.06			FYPO:0002177
SPBC36B7.09			FYPO:0003298
SPBC11B10.09			FYPO:0001974
SPBC11B10.09			FYPO:0001046
SPAC25G10.07c			FYPO:0000620
SPAC25G10.07c			FYPO:0005344
SPAC25G10.07c			FYPO:0002688
SPAC25G10.07c			FYPO:0000276
SPAC25G10.07c			FYPO:0005717
SPAC25G10.07c			FYPO:0005342
SPAC1952.07			FYPO:0002019
SPCC285.12			FYPO:0000059
SPCC285.12			FYPO:0000314
SPCC285.12			FYPO:0002061
SPBC1A4.03c			FYPO:0004583
SPBC1A4.03c			FYPO:0004584
SPBC1A4.03c			FYPO:0003286
SPBC1A4.03c			FYPO:0005343
SPBC1A4.03c			FYPO:0004009
SPBC1A4.03c			FYPO:0006689
SPBC1A4.03c			FYPO:0004580
SPBC1A4.03c			FYPO:0000786
SPBC1A4.03c			FYPO:0001387
SPBC1A4.03c			FYPO:0003758
SPBC1A4.03c			FYPO:0003562
SPBC1A4.03c			FYPO:0004602
SPBC1A4.03c			FYPO:0004367
SPBC1A4.03c			FYPO:0006259
SPBC1A4.03c			FYPO:0002043
SPBC1A4.03c			FYPO:0003559
SPBC1A4.03c			FYPO:0001234
SPBC17A3.05c			FYPO:0003358
SPAC821.12			FYPO:0005319
SPAC821.12			FYPO:0002187
SPAC821.12			FYPO:0002061
SPBC1604.14c			FYPO:0000708
SPBC1604.14c			FYPO:0002060
SPBC1198.11c			FYPO:0007204
SPBC16A3.17c			FYPO:0002061
SPBC4B4.06			FYPO:0001972
SPBC4B4.06			FYPO:0003625
SPBC4B4.06			FYPO:0004482
SPBC4B4.06			FYPO:0003577
SPBC4B4.06			FYPO:0000272
SPBC4B4.06			FYPO:0000636
SPBC4B4.06			FYPO:0001460
SPBC4B4.06			FYPO:0000245
SPBC4B4.06			FYPO:0000339
SPBC4B4.06			FYPO:0000118
SPBC4B4.06			FYPO:0001986
SPBC4B4.06			FYPO:0006580
SPBC4B4.06			FYPO:0002634
SPBC4B4.06			FYPO:0001583
SPBC4B4.06			FYPO:0005969
SPBC4B4.06			FYPO:0005968
SPBC4B4.06			FYPO:0005253
SPBC4B4.06			FYPO:0002642
SPBC4B4.06			FYPO:0006930
SPBC4B4.06			FYPO:0006931
SPBC4B4.06			FYPO:0000097
SPBC4B4.06			FYPO:0000098
SPBC4B4.06			FYPO:0002640
SPBC4B4.06			FYPO:0000087
SPBC4B4.06			FYPO:0000088
SPBC4B4.06			FYPO:0006579
SPBC4B4.06			FYPO:0000089
SPBC4B4.06			FYPO:0000751
SPBC4B4.06			FYPO:0001214
SPBC4B4.06			FYPO:0002328
SPBC4B4.06			FYPO:0002060
SPBC4B4.06			FYPO:0002197
SPBC4B4.06			FYPO:0002177
SPAC664.07c			FYPO:0004410
SPAC664.07c			FYPO:0004408
SPAC664.07c			FYPO:0000102
SPAC664.07c			FYPO:0004402
SPAC664.07c			FYPO:0004405
SPAC664.07c			FYPO:0002345
SPAC24H6.10c			FYPO:0000151
SPAC25B8.01			FYPO:0001245
SPBC342.05			FYPO:0003489
SPBC342.05			FYPO:0003165
SPBC342.05			FYPO:0001929
SPAC17H9.02			FYPO:0002061
SPAC17H9.02			FYPO:0002451
SPBC36B7.09			FYPO:0002898
SPBC36B7.09			FYPO:0006398
SPBC36B7.09			FYPO:0002177
SPBC1685.01			FYPO:0001317
SPBP22H7.06			FYPO:0002060
SPBP22H7.06			FYPO:0002177
SPAC1002.14			FYPO:0006518
SPAC1002.14			FYPO:0007553
SPAC1002.14			FYPO:0000088
SPAC1002.14			FYPO:0001234
SPAC1002.14			FYPO:0002060
SPAC1002.14			FYPO:0002177
SPAPB15E9.01c			FYPO:0000155
SPAC1782.08c			FYPO:0000251
SPAC1782.08c			FYPO:0000684
SPAC1782.08c			FYPO:0001701
SPAC1782.08c			FYPO:0002060
SPAC1782.08c			FYPO:0002177
SPAC824.04			FYPO:0003556
SPAC824.04			FYPO:0001045
SPAC824.04			FYPO:0000080
SPAC824.04			FYPO:0007212
SPAC824.04			FYPO:0007213
SPAC824.04			FYPO:0000708
SPAC824.04			FYPO:0001324
SPAC824.04			FYPO:0006612
SPAC824.04			FYPO:0004081
SPAC824.04			FYPO:0002909
SPAC824.04			FYPO:0001117
SPAC824.04			FYPO:0002019
SPAC824.04			FYPO:0002836
SPAC824.04			FYPO:0002173
SPAC824.04			FYPO:0002664
SPAC824.04			FYPO:0003049
SPAC824.04			FYPO:0006518
SPAC824.04			FYPO:0000245
SPAC824.04			FYPO:0004295
SPAC824.04			FYPO:0000674
SPAC824.04			FYPO:0007553
SPAC824.04			FYPO:0001164
SPAC824.04			FYPO:0003221
SPAC824.04			FYPO:0000862
SPAC824.04			FYPO:0004079
SPAC824.04			FYPO:0000833
SPAC824.04			FYPO:0004082
SPAC824.04			FYPO:0002060
SPAC824.04			FYPO:0002177
SPAC2G11.07c			FYPO:0001757
SPAC2G11.07c			FYPO:0006822
SPAC2G11.07c			FYPO:0002060
SPAC4D7.11			FYPO:0000151
SPAC4D7.11			FYPO:0000478
SPBC11B10.09			FYPO:0006838
SPBC11B10.09			FYPO:0001370
SPBC11B10.09			FYPO:0003615
SPBC11B10.09			FYPO:0004610
SPBC2F12.13			FYPO:0007553
SPBC2F12.13			FYPO:0007629
SPBC2F12.13			FYPO:0000069
SPAC23C11.15			FYPO:0000082
SPAC23C11.15			FYPO:0000708
SPAC23C11.15			FYPO:0005219
SPAC23C11.15			FYPO:0001355
SPAC23C11.15			FYPO:0002019
SPAC23C11.15			FYPO:0003557
SPAC23C11.15			FYPO:0001974
SPAC23C11.15			FYPO:0003010
SPAC23C11.15			FYPO:0002061
SPAC23C11.15			FYPO:0000969
SPAC23C11.15			FYPO:0001690
SPAC23C11.15			FYPO:0000963
SPAC23C11.15			FYPO:0000964
SPAC23C11.15			FYPO:0001357
SPAC23C11.15			FYPO:0004325
SPAC23C11.15			FYPO:0006680
SPAC23C11.15			FYPO:0000095
SPAC23C11.15			FYPO:0006931
SPAC23C11.15			FYPO:0000085
SPAC23C11.15			FYPO:0000088
SPAC23C11.15			FYPO:0000089
SPAC23C11.15			FYPO:0000091
SPAC23C11.15			FYPO:0000268
SPAC23C11.15			FYPO:0002060
SPAC23C11.15			FYPO:0002177
SPBC21B10.11			FYPO:0002061
SPBC21B10.11			FYPO:0001511
SPBC16G5.15c			FYPO:0000117
SPBC16G5.15c			FYPO:0004363
SPBC16G5.15c			FYPO:0001407
SPBC16G5.15c			FYPO:0000133
SPBC16G5.15c			FYPO:0001490
SPBC16G5.15c			FYPO:0002061
SPBC16G5.15c			FYPO:0000024
SPBC16G5.15c			FYPO:0001492
SPBC2D10.13			FYPO:0002687
SPAC8E11.02c			FYPO:0003192
SPAC8E11.02c			FYPO:0001407
SPAC8E11.02c			FYPO:0004468
SPAC8E11.02c			FYPO:0002894
SPAC8E11.02c			FYPO:0001327
SPAC8E11.02c			FYPO:0001038
SPAC8E11.02c			FYPO:0001490
SPAC8E11.02c			FYPO:0001989
SPAC8E11.02c			FYPO:0000271
SPAC8E11.02c			FYPO:0000086
SPAC8E11.02c			FYPO:0001492
SPCC553.09c			FYPO:0000059
SPCC553.09c			FYPO:0000314
SPAC144.12			FYPO:0001042
SPAC144.12			FYPO:0000313
SPAC144.12			FYPO:0002061
SPBC3B9.16c			FYPO:0003066
SPBC3B9.16c			FYPO:0004481
SPBC3B9.16c			FYPO:0000080
SPBC3B9.16c			FYPO:0001407
SPBC3B9.16c			FYPO:0002021
SPBC3B9.16c			FYPO:0000825
SPBC3B9.16c			FYPO:0002148
SPBC3B9.16c			FYPO:0004118
SPBC3B9.16c			FYPO:0002061
SPBC3B9.16c			FYPO:0000088
SPBC3B9.16c			FYPO:0000091
SPBC3B9.16c			FYPO:0003612
SPCC622.16c			FYPO:0002827
SPCC622.16c			FYPO:0005845
SPCC622.16c			FYPO:0002386
SPCC622.16c			FYPO:0003573
SPCC622.16c			FYPO:0004689
SPCC622.16c			FYPO:0000966
SPCC622.16c			FYPO:0005310
SPCC622.16c			FYPO:0004238
SPCC622.16c			FYPO:0006814
SPCC622.16c			FYPO:0000892
SPCC622.16c			FYPO:0001859
SPCC622.16c			FYPO:0003009
SPAC56F8.07			FYPO:0002061
SPAC17H9.09c			FYPO:0002128
SPAC4F8.13c			FYPO:0002561
SPBC32H8.11			FYPO:0004998
SPBC32H8.11			FYPO:0005128
SPBC32H8.11			FYPO:0002020
SPBC32H8.11			FYPO:0000825
SPBC32H8.11			FYPO:0000411
SPBC32H8.11			FYPO:0001317
SPBC32H8.11			FYPO:0001315
SPBC32H8.11			FYPO:0003538
SPBC32H8.11			FYPO:0000647
SPBC32H8.11			FYPO:0006822
SPAC27E2.05			FYPO:0000088
SPAC1D4.09c			FYPO:0000705
SPAPB1A10.02			FYPO:0000640
SPAPB1A10.02			FYPO:0003740
SPAPB1A10.02			FYPO:0000228
SPAPB1A10.02			FYPO:0005072
SPAC1952.07			FYPO:0006763
SPAC1952.07			FYPO:0000925
SPBC3B9.09			FYPO:0001972
SPBC3B9.09			FYPO:0003625
SPBC3B9.09			FYPO:0004482
SPBC3B9.09			FYPO:0001407
SPBC3B9.09			FYPO:0001460
SPBC3B9.09			FYPO:0000245
SPBC3B9.09			FYPO:0000118
SPBC3B9.09			FYPO:0001986
SPBC3B9.09			FYPO:0006580
SPBC3B9.09			FYPO:0000073
SPBC3B9.09			FYPO:0002634
SPBC3B9.09			FYPO:0001103
SPBC3B9.09			FYPO:0005969
SPBC3B9.09			FYPO:0005968
SPBC3B9.09			FYPO:0005253
SPBC3B9.09			FYPO:0002642
SPBC3B9.09			FYPO:0000098
SPBC3B9.09			FYPO:0000101
SPBC3B9.09			FYPO:0002640
SPBC3B9.09			FYPO:0001719
SPBC3B9.09			FYPO:0006579
SPBC3B9.09			FYPO:0000751
SPBC3B9.09			FYPO:0002328
SPBC3B9.09			FYPO:0002060
SPBC3B9.09			FYPO:0002197
SPBC3B9.09			FYPO:0002177
SPCC777.08c			FYPO:0000121
SPCC777.08c			FYPO:0000708
SPCC777.08c			FYPO:0004806
SPCC777.08c			FYPO:0000245
SPCC777.08c			FYPO:0002620
SPCC777.08c			FYPO:0000703
SPCC777.08c			FYPO:0002617
SPCC777.08c			FYPO:0000115
SPCC777.08c			FYPO:0002060
SPCC777.08c			FYPO:0002177
SPBC27B12.02			FYPO:0000705
SPBC27B12.02			FYPO:0001645
SPAC17C9.05c			FYPO:0000636
SPAC17C9.05c			FYPO:0000245
SPAC17C9.05c			FYPO:0005253
SPAC17C9.05c			FYPO:0002060
SPAC17C9.05c			FYPO:0002177
SPAC56F8.10			FYPO:0002697
SPAC3H5.12c			FYPO:0000708
SPAC3H5.12c			FYPO:0000245
SPAC3H5.12c			FYPO:0005968
SPAC3H5.12c			FYPO:0006680
SPAC3H5.12c			FYPO:0001701
SPAC3H5.12c			FYPO:0002060
SPAC3H5.12c			FYPO:0002177
SPAC6F6.15			FYPO:0002187
SPAC6F6.15			FYPO:0000951
SPAC6F6.15			FYPO:0002061
SPAC6F6.15			FYPO:0002451
SPAC6F6.15			FYPO:0001234
SPBC2D10.20			FYPO:0000151
SPBC2D10.10c			FYPO:0005371
SPBC2D10.10c			FYPO:0001490
SPBC2D10.10c			FYPO:0002061
SPAC637.11			FYPO:0004956
SPAC637.11			FYPO:0001934
SPAC637.11			FYPO:0004958
SPAC637.11			FYPO:0000082
SPAC637.11			FYPO:0000080
SPAC637.11			FYPO:0000684
SPAC637.11			FYPO:0002587
SPAC637.11			FYPO:0000245
SPAC637.11			FYPO:0002060
SPAC637.11			FYPO:0002177
SPBC1734.02c			FYPO:0001387
SPBC1734.02c			FYPO:0000957
SPBC1734.02c			FYPO:0001839
SPBC29A10.07			FYPO:0003066
SPBC29A10.07			FYPO:0000581
SPBC29A10.07			FYPO:0001355
SPBC29A10.07			FYPO:0000245
SPBC29A10.07			FYPO:0001317
SPBC29A10.07			FYPO:0006930
SPBC29A10.07			FYPO:0003384
SPBC29A10.07			FYPO:0000091
SPBC29A10.07			FYPO:0002060
SPBC29A10.07			FYPO:0002177
SPCC338.15			FYPO:0001042
SPCC338.15			FYPO:0000313
SPCC338.15			FYPO:0002061
SPAC17G8.12			FYPO:0002435
SPAC17G8.12			FYPO:0000639
SPAC17G8.12			FYPO:0002021
SPAC17G8.12			FYPO:0000650
SPAC17G8.12			FYPO:0001406
SPAC17G8.12			FYPO:0001234
SPAC13C5.04			FYPO:0004325
SPAC13C5.04			FYPO:0000096
SPAC13C5.04			FYPO:0000085
SPAC13C5.04			FYPO:0000088
SPAC13C5.04			FYPO:0000271
SPAC13C5.04			FYPO:0001457
SPAC13C5.04			FYPO:0002060
SPAC13C5.04			FYPO:0002177
SPAC16E8.17c			FYPO:0000636
SPAC16E8.17c			FYPO:0000245
SPAC16E8.17c			FYPO:0006931
SPAC16E8.17c			FYPO:0002060
SPAC16E8.17c			FYPO:0002177
SPBC651.02			FYPO:0000245
SPBC651.02			FYPO:0002060
SPBC651.02			FYPO:0002177
SPACUNK12.02c			FYPO:0001118
SPACUNK12.02c			FYPO:0001407
SPACUNK12.02c			FYPO:0000098
SPCC4B3.03c			FYPO:0000031
SPCC4B3.03c			FYPO:0000251
SPCC4B3.03c			FYPO:0000245
SPCC4B3.03c			FYPO:0002634
SPCC4B3.03c			FYPO:0000088
SPCC4B3.03c			FYPO:0000089
SPCC4B3.03c			FYPO:0002060
SPCC4B3.03c			FYPO:0002177
SPCC1739.04c			FYPO:0001914
SPCC1739.04c			FYPO:0002060
SPCC1739.04c			FYPO:0002177
SPAC1F7.04			FYPO:0000174
SPAC1F7.04			FYPO:0002828
SPAC1F7.04			FYPO:0001082
SPAC1F7.04			FYPO:0001531
SPAC1F7.04			FYPO:0001758
SPAC1F7.04			FYPO:0001038
SPAC1F7.04			FYPO:0000086
SPAC1093.06c			FYPO:0004159
SPAC1093.06c			FYPO:0004086
SPAC1093.06c			FYPO:0001976
SPAC1093.06c			FYPO:0004160
SPAC1093.06c			FYPO:0001399
SPBC1685.15c			FYPO:0001164
SPBC1604.21c			FYPO:0000912
SPNCRNA.4302			FYPO:0009012
SPNCRNA.4302			FYPO:0001103
SPAC15A10.08			FYPO:0000230
SPAC15A10.08			FYPO:0006026
SPAC15A10.08			FYPO:0007798
SPAC15A10.08			FYPO:0004854
SPAC15A10.08			FYPO:0001571
SPAC15A10.08			FYPO:0001214
SPCC306.03c			FYPO:0003970
SPAC1006.09			FYPO:0000711
SPAC1006.09			FYPO:0000708
SPAC1006.09			FYPO:0004172
SPAC1006.09			FYPO:0004173
SPAC1006.09			FYPO:0002376
SPAC1006.09			FYPO:0001885
SPAC1006.09			FYPO:0001838
SPAC1006.09			FYPO:0002287
SPAC1006.09			FYPO:0001116
SPAC1006.09			FYPO:0004038
SPAC1006.09			FYPO:0001387
SPAC1006.09			FYPO:0000245
SPAC1006.09			FYPO:0002807
SPAC1006.09			FYPO:0001164
SPAC1006.09			FYPO:0005477
SPAC1006.09			FYPO:0001281
SPAC1006.09			FYPO:0003162
SPAC1006.09			FYPO:0000087
SPAC1006.09			FYPO:0000112
SPAC1006.09			FYPO:0001492
SPAC29E6.02			FYPO:0003029
SPAC29E6.02			FYPO:0002060
SPAC22A12.07c			FYPO:0000569
SPAC22A12.07c			FYPO:0003439
SPAC22A12.07c			FYPO:0000082
SPAC22A12.07c			FYPO:0001911
SPAC22A12.07c			FYPO:0001035
SPAC22A12.07c			FYPO:0000245
SPAC22A12.07c			FYPO:0001164
SPAC22A12.07c			FYPO:0002637
SPAC22A12.07c			FYPO:0004325
SPAC22A12.07c			FYPO:0002642
SPAC22A12.07c			FYPO:0000097
SPAC22A12.07c			FYPO:0001190
SPAC22A12.07c			FYPO:0000785
SPAC22A12.07c			FYPO:0002641
SPAC22A12.07c			FYPO:0000280
SPAC22A12.07c			FYPO:0000647
SPAC22A12.07c			FYPO:0002903
SPAC22A12.07c			FYPO:0002380
SPAC22A12.07c			FYPO:0001491
SPAC22A12.07c			FYPO:0002060
SPAC22A12.07c			FYPO:0001510
SPAC890.02c			FYPO:0001350
SPAC890.02c			FYPO:0001424
SPAC890.02c			FYPO:0000091
SPBC29A3.03c			FYPO:0006518
SPBC29A3.03c			FYPO:0000245
SPBC29A3.03c			FYPO:0007553
SPBC29A3.03c			FYPO:0002060
SPBC29A3.03c			FYPO:0002177
SPAC17A2.06c			FYPO:0000151
SPAC1805.17			FYPO:0000059
SPAC1805.17			FYPO:0000314
SPAC1805.17			FYPO:0001042
SPBC12D12.01			FYPO:0001779
SPBC12D12.01			FYPO:0001791
SPBC12D12.01			FYPO:0000941
SPBC12D12.01			FYPO:0002772
SPBC12D12.01			FYPO:0000940
SPBC12D12.01			FYPO:0000733
SPBC12D12.01			FYPO:0002018
SPBC12D12.01			FYPO:0001221
SPBC12D12.01			FYPO:0000732
SPAC6F12.05c			FYPO:0001041
SPAC4F8.13c			FYPO:0007139
SPAC4F8.13c			FYPO:0007116
SPAC4F8.13c			FYPO:0002699
SPAC4F8.13c			FYPO:0006326
SPAC4F8.13c			FYPO:0004653
SPAC4F8.13c			FYPO:0000639
SPAC4F8.13c			FYPO:0001368
SPAC4F8.13c			FYPO:0002999
SPAC4F8.13c			FYPO:0007133
SPAC4F8.13c			FYPO:0007134
SPAC4F8.13c			FYPO:0002060
SPBC1773.02c			FYPO:0000636
SPBC1773.02c			FYPO:0001753
SPBC1773.02c			FYPO:0001164
SPBC1773.02c			FYPO:0000962
SPBC1773.02c			FYPO:0002060
SPBC1773.02c			FYPO:0002177
SPBC2A9.07c			FYPO:0001430
SPBC2A9.07c			FYPO:0000229
SPBC2A9.07c			FYPO:0003499
SPBC2A9.07c			FYPO:0006518
SPBC2A9.07c			FYPO:0007553
SPBC2A9.07c			FYPO:0003498
SPBC2A9.07c			FYPO:0003491
SPBC2A9.07c			FYPO:0002060
SPBC2A9.07c			FYPO:0002177
SPCC1322.09			FYPO:0002060
SPCC1322.09			FYPO:0002177
SPAC11E3.02c			FYPO:0001355
SPAC11E3.02c			FYPO:0001327
SPAC11E3.02c			FYPO:0002410
SPAC11E3.02c			FYPO:0002061
SPAC11E3.02c			FYPO:0001865
SPAC11E3.02c			FYPO:0002442
SPBC29A3.07c			FYPO:0001357
SPBC29A3.07c			FYPO:0002060
SPBC29A3.07c			FYPO:0002177
SPBC32C12.02			FYPO:0001384
SPCC830.03			FYPO:0001138
SPCC830.03			FYPO:0001135
SPCC830.03			FYPO:0001134
SPBP4H10.06c			FYPO:0000085
SPBP4H10.06c			FYPO:0000088
SPBP4H10.06c			FYPO:0000268
SPAC21E11.03c			FYPO:0002736
SPAC21E11.03c			FYPO:0002003
SPAC21E11.03c			FYPO:0000711
SPAC21E11.03c			FYPO:0000080
SPAC21E11.03c			FYPO:0002924
SPAC21E11.03c			FYPO:0000708
SPAC21E11.03c			FYPO:0001324
SPAC21E11.03c			FYPO:0002925
SPAC21E11.03c			FYPO:0004055
SPAC21E11.03c			FYPO:0004056
SPAC21E11.03c			FYPO:0002287
SPAC21E11.03c			FYPO:0001116
SPAC21E11.03c			FYPO:0002304
SPAC21E11.03c			FYPO:0001152
SPAC21E11.03c			FYPO:0000781
SPAC21E11.03c			FYPO:0001666
SPAC21E11.03c			FYPO:0002336
SPAC21E11.03c			FYPO:0001686
SPAC21E11.03c			FYPO:0000964
SPAC21E11.03c			FYPO:0003702
SPAC21E11.03c			FYPO:0002290
SPAC21E11.03c			FYPO:0000073
SPAC21E11.03c			FYPO:0001103
SPAC21E11.03c			FYPO:0000096
SPAC21E11.03c			FYPO:0003384
SPAC21E11.03c			FYPO:0003408
SPAC21E11.03c			FYPO:0002060
